timestamp,open,high,low,close,volume,symbol
2025-12-19 02:50:00+00:00,827.33,828.82,827.17,828.47,1598.914,BNB
2025-12-19 02:55:00+00:00,828.47,828.54,826.63,826.68,2004.154,BNB
2025-12-19 03:00:00+00:00,826.68,831.49,826.45,831.24,1821.292,BNB
2025-12-19 03:05:00+00:00,831.23,831.94,829.55,829.86,1378.25,BNB
2025-12-19 03:10:00+00:00,829.85,832.63,829.05,831.79,1513.278,BNB
2025-12-19 03:15:00+00:00,831.8,832.48,830.02,830.2,2442.214,BNB
2025-12-19 03:20:00+00:00,830.21,834.0,828.3,834.0,4834.053,BNB
2025-12-19 03:25:00+00:00,833.99,839.44,833.95,839.0,3948.847,BNB
2025-12-19 03:30:00+00:00,838.99,841.93,838.09,838.81,3918.171,BNB
2025-12-19 03:35:00+00:00,838.82,839.56,836.04,838.07,2602.212,BNB
2025-12-19 03:40:00+00:00,838.08,840.46,837.2,838.32,1801.356,BNB
2025-12-19 03:45:00+00:00,838.31,841.04,838.22,840.48,2304.166,BNB
2025-12-19 03:50:00+00:00,840.48,840.88,838.91,838.92,1111.52,BNB
2025-12-19 03:55:00+00:00,838.91,839.35,836.2,837.66,2034.143,BNB
2025-12-19 04:00:00+00:00,837.67,839.62,837.43,838.22,2983.334,BNB
2025-12-19 04:05:00+00:00,838.23,839.55,838.06,839.5,4707.261,BNB
2025-12-19 04:10:00+00:00,839.5,840.6,839.32,840.35,2732.689,BNB
2025-12-19 04:15:00+00:00,840.36,841.04,839.73,840.68,2527.369,BNB
2025-12-19 04:20:00+00:00,840.68,840.8,838.75,838.76,1345.467,BNB
2025-12-19 04:25:00+00:00,838.75,839.81,838.17,838.8,964.797,BNB
2025-12-19 04:30:00+00:00,838.8,839.97,838.5,838.91,843.179,BNB
2025-12-19 04:35:00+00:00,838.9,839.09,837.27,837.62,1302.097,BNB
2025-12-19 04:40:00+00:00,837.61,837.78,835.76,835.79,2071.986,BNB
2025-12-19 04:45:00+00:00,835.79,836.87,835.79,836.74,2328.089,BNB
2025-12-19 04:50:00+00:00,836.75,837.3,836.47,837.23,2379.92,BNB
2025-12-19 04:55:00+00:00,837.22,838.03,836.48,837.21,2880.227,BNB
2025-12-19 05:00:00+00:00,837.2,837.78,836.26,837.15,1961.181,BNB
2025-12-19 05:05:00+00:00,837.15,837.15,835.69,836.73,3311.75,BNB
2025-12-19 05:10:00+00:00,836.73,838.44,836.17,838.03,3746.844,BNB
2025-12-19 05:15:00+00:00,838.03,838.03,836.48,837.59,2280.488,BNB
2025-12-19 05:20:00+00:00,837.59,837.97,837.1,837.28,2167.078,BNB
2025-12-19 05:25:00+00:00,837.27,837.8,836.03,836.27,2671.97,BNB
2025-12-19 05:30:00+00:00,836.27,836.48,835.51,835.74,2341.768,BNB
2025-12-19 05:35:00+00:00,835.74,838.25,835.73,838.01,3010.514,BNB
2025-12-19 05:40:00+00:00,838.01,838.59,837.32,837.55,2903.349,BNB
2025-12-19 05:45:00+00:00,837.56,837.98,837.5,837.88,2577.589,BNB
2025-12-19 05:50:00+00:00,837.88,839.58,837.87,838.92,2209.946,BNB
2025-12-19 05:55:00+00:00,838.91,839.41,838.77,839.35,2497.321,BNB
2025-12-19 06:00:00+00:00,839.35,839.81,838.43,838.43,1758.936,BNB
2025-12-19 06:05:00+00:00,838.43,839.79,838.43,839.05,2006.515,BNB
2025-12-19 06:10:00+00:00,839.06,839.06,838.52,838.85,2409.285,BNB
2025-12-19 06:15:00+00:00,838.85,839.24,838.19,838.43,2554.008,BNB
2025-12-19 06:20:00+00:00,838.44,839.9,838.43,839.39,2195.072,BNB
2025-12-19 06:25:00+00:00,839.39,839.9,839.36,839.58,2591.33,BNB
2025-12-19 06:30:00+00:00,839.57,839.58,838.97,839.36,2729.8,BNB
2025-12-19 06:35:00+00:00,839.37,840.04,839.01,839.47,6284.143,BNB
2025-12-19 06:40:00+00:00,839.47,840.7,839.44,840.59,3996.855,BNB
2025-12-19 06:45:00+00:00,840.6,840.6,839.76,840.3,4258.253,BNB
2025-12-19 06:50:00+00:00,840.29,841.46,840.09,841.4,2498.496,BNB
2025-12-19 06:55:00+00:00,841.39,843.9,841.39,843.72,5627.108,BNB
2025-12-19 07:00:00+00:00,843.73,846.8,843.69,846.21,4547.232,BNB
2025-12-19 07:05:00+00:00,846.2,848.92,846.11,848.31,5669.059,BNB
2025-12-19 07:10:00+00:00,848.31,850.22,847.32,848.48,8233.673,BNB
2025-12-19 07:15:00+00:00,848.47,849.43,845.21,846.48,6230.503,BNB
2025-12-19 07:20:00+00:00,846.48,846.6,844.93,845.33,4402.569,BNB
2025-12-19 07:25:00+00:00,845.33,846.23,844.48,844.89,3810.796,BNB
2025-12-19 07:30:00+00:00,844.89,845.07,843.27,843.91,6507.202,BNB
2025-12-19 07:35:00+00:00,843.91,846.03,843.9,845.69,4664.634,BNB
2025-12-19 07:40:00+00:00,845.68,845.92,844.27,844.31,6152.397,BNB
2025-12-19 07:45:00+00:00,844.32,844.47,843.02,843.17,4910.455,BNB
2025-12-19 07:50:00+00:00,843.16,843.46,842.25,842.38,5415.172,BNB
2025-12-19 07:55:00+00:00,842.37,843.3,842.37,843.15,8682.586,BNB
2025-12-19 08:00:00+00:00,843.15,844.08,842.76,842.83,11317.788,BNB
2025-12-19 08:05:00+00:00,842.84,844.85,842.56,844.33,9769.419,BNB
2025-12-19 08:10:00+00:00,844.32,844.99,842.8,844.44,11023.375,BNB
2025-12-19 08:15:00+00:00,844.44,845.94,844.18,844.56,11355.766,BNB
2025-12-19 08:20:00+00:00,844.56,844.96,843.96,844.16,13850.164,BNB
2025-12-19 08:25:00+00:00,844.15,844.96,842.15,842.45,19454.32,BNB
2025-12-19 08:30:00+00:00,842.45,844.55,842.2,844.1,16307.336,BNB
2025-12-19 08:35:00+00:00,844.1,844.82,843.27,843.52,14319.486,BNB
2025-12-19 08:40:00+00:00,843.53,844.05,842.95,843.3,11724.497,BNB
2025-12-19 08:45:00+00:00,843.31,845.46,843.3,845.27,12330.248,BNB
