timestamp,open,high,low,close,volume,symbol
2025-12-19 09:55:00+00:00,2954.26,2955.87,2951.97,2955.23,335.0208,ETH
2025-12-19 10:00:00+00:00,2955.23,2964.65,2954.94,2962.26,1564.5411,ETH
2025-12-19 10:05:00+00:00,2962.25,2962.25,2950.29,2951.63,1412.4415,ETH
2025-12-19 10:10:00+00:00,2951.62,2957.47,2951.56,2957.26,511.9394,ETH
2025-12-19 10:15:00+00:00,2957.26,2959.47,2953.96,2955.28,400.9891,ETH
2025-12-19 10:20:00+00:00,2955.28,2956.21,2952.83,2954.7,564.3559,ETH
2025-12-19 10:25:00+00:00,2954.71,2957.38,2951.56,2952.9,548.025,ETH
2025-12-19 10:30:00+00:00,2952.9,2953.0,2949.37,2949.38,836.6699,ETH
2025-12-19 10:35:00+00:00,2949.38,2950.8,2949.0,2949.68,384.6173,ETH
2025-12-19 10:40:00+00:00,2949.68,2953.0,2949.27,2952.26,351.9022,ETH
2025-12-19 10:45:00+00:00,2952.26,2955.29,2952.09,2952.69,774.2268,ETH
2025-12-19 10:50:00+00:00,2952.69,2955.94,2952.41,2955.53,439.2591,ETH
2025-12-19 10:55:00+00:00,2955.54,2956.24,2953.51,2954.33,397.2746,ETH
2025-12-19 11:00:00+00:00,2954.33,2955.41,2950.5,2952.12,836.4628,ETH
2025-12-19 11:05:00+00:00,2952.11,2954.0,2950.52,2950.86,506.0559,ETH
2025-12-19 11:10:00+00:00,2950.86,2961.77,2950.31,2960.01,1013.47,ETH
2025-12-19 11:15:00+00:00,2960.0,2960.0,2956.07,2957.2,663.0711,ETH
2025-12-19 11:20:00+00:00,2957.2,2963.62,2955.28,2957.5,1010.58,ETH
2025-12-19 11:25:00+00:00,2957.51,2964.39,2957.13,2963.08,639.3693,ETH
2025-12-19 11:30:00+00:00,2963.09,2970.99,2962.23,2970.2,1614.9622,ETH
2025-12-19 11:35:00+00:00,2970.2,2970.97,2961.52,2964.41,1231.8094,ETH
2025-12-19 11:40:00+00:00,2964.41,2970.61,2964.41,2969.68,535.0348,ETH
2025-12-19 11:45:00+00:00,2969.67,2970.76,2968.51,2969.41,589.1172,ETH
2025-12-19 11:50:00+00:00,2969.4,2971.57,2963.87,2965.96,1443.832,ETH
2025-12-19 11:55:00+00:00,2965.96,2965.97,2964.43,2964.96,256.229,ETH
2025-12-19 12:00:00+00:00,2964.97,2968.0,2954.94,2956.47,1745.241,ETH
2025-12-19 12:05:00+00:00,2956.47,2958.27,2946.14,2946.78,2534.9748,ETH
2025-12-19 12:10:00+00:00,2946.77,2966.19,2946.44,2965.51,2280.4931,ETH
2025-12-19 12:15:00+00:00,2965.51,2965.52,2955.31,2957.05,1326.0691,ETH
2025-12-19 12:20:00+00:00,2957.05,2959.53,2955.47,2957.69,1198.7892,ETH
2025-12-19 12:25:00+00:00,2957.69,2959.51,2956.82,2957.1,470.6634,ETH
2025-12-19 12:30:00+00:00,2957.1,2958.46,2951.75,2957.24,1056.4236,ETH
2025-12-19 12:35:00+00:00,2957.25,2960.53,2954.72,2959.01,867.7675,ETH
2025-12-19 12:40:00+00:00,2959.01,2960.36,2957.01,2958.3,703.7502,ETH
2025-12-19 12:45:00+00:00,2958.29,2963.62,2957.94,2963.45,741.6675,ETH
2025-12-19 12:50:00+00:00,2963.45,2963.71,2955.37,2957.23,993.9568,ETH
2025-12-19 12:55:00+00:00,2957.22,2959.04,2954.83,2956.19,1215.5314,ETH
2025-12-19 13:00:00+00:00,2956.2,2960.99,2955.42,2960.46,1206.6314,ETH
2025-12-19 13:05:00+00:00,2960.45,2963.7,2958.58,2959.01,921.1874,ETH
2025-12-19 13:10:00+00:00,2959.01,2963.29,2956.59,2961.74,889.5681,ETH
2025-12-19 13:15:00+00:00,2961.75,2964.44,2959.33,2961.2,649.8396,ETH
2025-12-19 13:20:00+00:00,2961.19,2965.99,2958.0,2963.5,1023.7611,ETH
2025-12-19 13:25:00+00:00,2963.49,2968.18,2963.49,2965.98,775.0886,ETH
2025-12-19 13:30:00+00:00,2965.97,2967.35,2953.71,2957.78,1500.9234,ETH
2025-12-19 13:35:00+00:00,2957.77,2968.38,2957.77,2964.79,1259.8964,ETH
2025-12-19 13:40:00+00:00,2964.78,2965.65,2960.5,2963.7,700.2116,ETH
2025-12-19 13:45:00+00:00,2963.69,2963.94,2960.45,2960.95,1388.7589,ETH
2025-12-19 13:50:00+00:00,2960.95,2962.01,2959.22,2961.4,1121.4534,ETH
2025-12-19 13:55:00+00:00,2961.4,2963.24,2956.61,2961.54,1467.5656,ETH
2025-12-19 14:00:00+00:00,2961.55,2964.96,2956.72,2964.33,978.384,ETH
2025-12-19 14:05:00+00:00,2964.34,2968.01,2964.34,2967.9,1016.3373,ETH
2025-12-19 14:10:00+00:00,2967.89,2978.87,2967.24,2973.87,3775.6222,ETH
2025-12-19 14:15:00+00:00,2973.88,2988.52,2967.83,2970.24,4351.8362,ETH
2025-12-19 14:20:00+00:00,2970.26,2972.25,2967.09,2967.13,1276.7319,ETH
2025-12-19 14:25:00+00:00,2967.13,2967.13,2952.29,2960.86,4558.4374,ETH
2025-12-19 14:30:00+00:00,2960.72,2972.64,2956.22,2959.18,3784.8036,ETH
2025-12-19 14:35:00+00:00,2959.19,2962.66,2947.79,2951.8,5445.2829,ETH
2025-12-19 14:40:00+00:00,2951.81,2993.0,2943.13,2993.0,14637.714,ETH
2025-12-19 14:45:00+00:00,2993.0,2994.32,2971.85,2973.97,9672.2888,ETH
2025-12-19 14:50:00+00:00,2973.98,2976.71,2960.96,2963.41,3292.2292,ETH
2025-12-19 14:55:00+00:00,2963.4,2980.24,2962.84,2976.83,2485.839,ETH
2025-12-19 15:00:00+00:00,2976.82,2979.9,2964.9,2972.9,3617.8176,ETH
2025-12-19 15:05:00+00:00,2972.9,2983.52,2969.18,2981.91,2285.9149,ETH
2025-12-19 15:10:00+00:00,2981.9,2990.78,2977.4,2988.23,7826.3565,ETH
2025-12-19 15:15:00+00:00,2988.24,3020.0,2975.17,2980.24,24346.3065,ETH
2025-12-19 15:20:00+00:00,2980.07,2985.11,2953.9,2972.14,9139.0482,ETH
2025-12-19 15:25:00+00:00,2972.1,2975.74,2959.6,2966.49,2526.5143,ETH
2025-12-19 15:30:00+00:00,2966.49,2975.51,2956.22,2967.75,3245.575,ETH
2025-12-19 15:35:00+00:00,2967.75,2985.0,2967.75,2977.37,3612.7728,ETH
2025-12-19 15:40:00+00:00,2977.37,2978.28,2967.02,2970.06,1597.5831,ETH
2025-12-19 15:45:00+00:00,2970.07,2971.32,2958.25,2960.63,2874.4949,ETH
2025-12-19 15:50:00+00:00,2960.62,2970.32,2959.8,2966.4,3084.6891,ETH
2025-12-19 15:55:00+00:00,2966.4,2967.0,2960.0,2964.99,1581.8805,ETH
2025-12-19 16:00:00+00:00,2964.99,2978.7,2961.49,2977.06,2672.9284,ETH
2025-12-19 16:05:00+00:00,2977.05,2988.21,2973.75,2981.97,2022.3914,ETH
2025-12-19 16:10:00+00:00,2981.96,2990.04,2981.6,2985.25,1319.0561,ETH
2025-12-19 16:15:00+00:00,2985.25,2987.4,2976.93,2977.25,1508.914,ETH
2025-12-19 16:20:00+00:00,2977.25,2985.55,2977.22,2981.36,770.0176,ETH
2025-12-19 16:25:00+00:00,2981.35,2985.62,2980.79,2983.11,951.2797,ETH
2025-12-19 16:30:00+00:00,2983.11,3007.06,2981.03,2998.73,8069.982,ETH
2025-12-19 16:35:00+00:00,2998.72,3002.41,2985.02,2985.03,2089.9892,ETH
2025-12-19 16:40:00+00:00,2985.03,2987.8,2981.0,2981.84,885.2384,ETH
2025-12-19 16:45:00+00:00,2981.83,2983.23,2969.42,2973.0,1617.3661,ETH
2025-12-19 16:50:00+00:00,2973.0,2974.33,2968.77,2969.5,1048.3206,ETH
2025-12-19 16:55:00+00:00,2969.49,2970.84,2960.26,2966.99,7997.2002,ETH
2025-12-19 17:00:00+00:00,2966.99,2976.84,2966.99,2973.08,4807.1466,ETH
2025-12-19 17:05:00+00:00,2973.07,2993.33,2971.1,2988.37,3452.3066,ETH
2025-12-19 17:10:00+00:00,2988.37,2990.43,2983.3,2983.6,1011.9891,ETH
2025-12-19 17:15:00+00:00,2983.61,2989.04,2983.0,2983.01,760.7926,ETH
2025-12-19 17:20:00+00:00,2983.0,2986.65,2976.92,2983.07,811.2851,ETH
2025-12-19 17:25:00+00:00,2983.08,2984.51,2970.01,2970.32,1431.2369,ETH
2025-12-19 17:30:00+00:00,2970.33,2973.49,2953.54,2958.83,3916.3519,ETH
2025-12-19 17:35:00+00:00,2958.82,2976.16,2958.5,2969.18,1606.4818,ETH
2025-12-19 17:40:00+00:00,2969.17,2969.81,2960.65,2961.99,1906.7122,ETH
2025-12-19 17:45:00+00:00,2961.98,2971.95,2951.62,2968.0,2875.0952,ETH
2025-12-19 17:50:00+00:00,2967.99,2973.75,2964.0,2966.79,1864.5446,ETH
2025-12-19 17:55:00+00:00,2966.8,2969.23,2936.3,2940.0,6318.0432,ETH
2025-12-19 18:00:00+00:00,2940.0,2950.57,2937.67,2946.8,2380.3046,ETH
2025-12-19 18:05:00+00:00,2946.79,2954.04,2946.11,2948.0,1236.2773,ETH
2025-12-19 18:10:00+00:00,2947.99,2951.85,2944.31,2950.0,1146.8868,ETH
2025-12-19 18:15:00+00:00,2949.99,2965.5,2949.17,2965.5,2775.0992,ETH
2025-12-19 18:20:00+00:00,2965.5,2968.77,2962.49,2963.79,1284.6553,ETH
2025-12-19 18:25:00+00:00,2963.79,2977.77,2963.79,2967.99,1835.688,ETH
2025-12-19 18:30:00+00:00,2968.0,2969.5,2956.94,2958.99,813.2726,ETH
2025-12-19 18:35:00+00:00,2958.99,2961.93,2957.49,2957.79,655.8288,ETH
2025-12-19 18:40:00+00:00,2957.8,2959.49,2953.27,2956.8,963.6905,ETH
2025-12-19 18:45:00+00:00,2956.77,2956.77,2951.27,2954.16,596.988,ETH
2025-12-19 18:50:00+00:00,2954.28,2974.29,2954.28,2971.8,2625.2607,ETH
2025-12-19 18:55:00+00:00,2971.81,2971.99,2965.41,2966.32,327.8679,ETH
2025-12-19 19:00:00+00:00,2966.32,2971.5,2966.32,2970.91,574.5668,ETH
2025-12-19 19:05:00+00:00,2970.9,2974.55,2968.49,2971.74,650.184,ETH
2025-12-19 19:10:00+00:00,2971.74,2974.12,2970.21,2971.5,476.819,ETH
2025-12-19 19:15:00+00:00,2971.5,2984.99,2970.4,2980.55,1484.3391,ETH
2025-12-19 19:20:00+00:00,2980.54,2990.36,2979.23,2984.24,3549.5348,ETH
2025-12-19 19:25:00+00:00,2984.25,2987.23,2977.6,2979.51,872.0252,ETH
2025-12-19 19:30:00+00:00,2979.51,2988.49,2977.19,2986.06,936.0153,ETH
2025-12-19 19:35:00+00:00,2986.05,2997.07,2985.95,2990.66,2081.4882,ETH
2025-12-19 19:40:00+00:00,2990.68,2992.58,2987.42,2992.08,1053.8658,ETH
2025-12-19 19:45:00+00:00,2992.08,2995.0,2988.24,2994.36,1424.6694,ETH
2025-12-19 19:50:00+00:00,2994.36,2994.62,2983.57,2985.25,1340.6979,ETH
2025-12-19 19:55:00+00:00,2985.26,2988.3,2982.46,2985.02,955.0344,ETH
2025-12-19 20:00:00+00:00,2985.02,2989.26,2981.42,2982.75,1086.9944,ETH
2025-12-19 20:05:00+00:00,2982.76,2986.76,2978.45,2978.53,777.7337,ETH
2025-12-19 20:10:00+00:00,2978.53,2986.08,2977.26,2982.34,1032.0758,ETH
2025-12-19 20:15:00+00:00,2982.33,2990.32,2979.77,2989.54,927.2155,ETH
2025-12-19 20:20:00+00:00,2989.53,2995.99,2987.51,2993.6,969.3759,ETH
2025-12-19 20:25:00+00:00,2993.6,2995.4,2987.52,2989.21,539.13,ETH
2025-12-19 20:30:00+00:00,2989.21,2995.45,2986.36,2995.1,550.0343,ETH
2025-12-19 20:35:00+00:00,2995.09,3003.02,2989.37,2989.37,2587.0106,ETH
2025-12-19 20:40:00+00:00,2989.37,2996.37,2989.37,2992.63,582.3641,ETH
2025-12-19 20:45:00+00:00,2992.63,2999.3,2991.15,2998.01,1273.353,ETH
2025-12-19 20:50:00+00:00,2998.0,3002.12,2994.52,2995.13,913.7765,ETH
2025-12-19 20:55:00+00:00,2995.13,2996.56,2990.2,2995.52,902.8262,ETH
2025-12-19 21:00:00+00:00,2995.53,2995.58,2989.78,2989.78,549.9085,ETH
2025-12-19 21:05:00+00:00,2989.79,2990.19,2985.75,2986.81,638.3602,ETH
2025-12-19 21:10:00+00:00,2986.81,2987.26,2985.38,2986.28,242.9889,ETH
2025-12-19 21:15:00+00:00,2986.29,2990.55,2984.09,2986.83,429.1716,ETH
2025-12-19 21:20:00+00:00,2986.82,2988.02,2986.35,2987.16,221.3389,ETH
2025-12-19 21:25:00+00:00,2987.16,2989.56,2980.28,2983.08,642.8515,ETH
